"year","ncessch","school_name","state_name","lea_name","school_level","school_type","charter","free_lunch","reduced_price_lunch","free_or_reduced_price_lunch","enrollment","direct_certification","enrollment_crdc","students_susp_in_sch","students_susp_out_sch_single","students_susp_out_sch_multiple","expulsions_no_ed_serv","expulsions_with_ed_serv","expulsions_zero_tolerance","students_corporal_punish","students_arrested","students_referred_law_enforce","students_mech_restraint","students_phys_restraint","students_seclusion"
"2013","110003000271","CHILD & FAMILY SERVICES- REGULAR ED","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Not applicable","Other/alternative school","No","Not applicable","Not applicable","Not applicable","Not applicable","","","","","","","","","","","","","",""
"2013","110003000272","KELLY MILLER MS","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Middle","Regular school","No","510","0","510","513","","517","20","110","169","0","0","0","","9","9","0","0","0"
"2013","110003000296","YOUTH SERVICES CENTER","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","High","Other/alternative school","No","85","0","85","88","","93","","0","0","0","","0","","","","0","0","0"
"2013","110003000385","INCARCERATED YOUTH PROGRAM CORRECTIONAL DETENTION","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","High","Other/alternative school","No","23","0","23","26","","26","","0","0","0","","0","","","","0","0","0"
"2013","110003000396","COLUMBIA HEIGHTS EC","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Other","Regular school","No","1263","0","1263","1266","","1269","70","88","50","0","0","0","2","14","14","0","0","0"
"2013","110003000397","WASHINGTON METROPOLITAN HS FORMERLY YEA","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","High","Other/alternative school","No","277","0","277","280","","287","2","65","44","0","0","0","","7","7","0","0","0"
"2013","110003000407","PHELPS ARCHITECTURE CONSTRUCTION AND ENGINEERING H","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","High","Vocational school","No","316","0","316","319","","320","9","28","13","0","0","0","","2","2","0","0","0"
"2013","110003000418","CHOICE ACADEMY AT EMERY","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Other","Other/alternative school","No","6","0","6","9","","","","","","","","","","","","","",""
"2013","110003000445","LANGLEY EC","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","277","0","277","280","","286","2","39","31","0","0","0","","0","0","0","0","0"
"2013","110003000446","CAPITOL HILL MONTESSORI SCHOOL AT LOGAN","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","285","0","285","288","","290","0","2","4","0","0","0","","0","0","0","0","0"
"2013","110003000453","JEFFERSON MIDDLE SCHOOL ACADEMY","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Middle","Regular school","No","296","0","296","299","","302","8","61","69","0","0","0","","0","0","0","0","0"
"2013","110003000466","SCHOOL WITHIN SCHOOL AT GODING","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Primary","Regular school","No","202","0","202","205","","205","0","2","0","0","0","0","","0","0","0","0","0"
"2013","110003000470","MCKINLEY MIDDLE SCHOOL","District of Columbia","DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Middle","Regular school","No","190","0","190","193","","196","2","7","48","0","0","0","","0","0","0","0","0"
"2013","110003100246","KIPP DC KEY ACADEMY PCS","District of Columbia","KIPP ACADEMY PCS","Middle","Regular school","Yes","283","48","331","334","","334","106","42","60","0","0","0","","0","0","0","2","0"
"2013","110003100375","KIPP DC LEAP ACADEMY PCS","District of Columbia","KIPP ACADEMY PCS","Primary","Regular school","Yes","265","35","300","303","","307","4","2","2","0","0","0","","0","0","0","2","4"
"2013","110003100376","KIPP DC WILL ACADEMY PCS","District of Columbia","KIPP ACADEMY PCS","Middle","Regular school","Yes","364","21","385","388","","389","23","53","80","0","4","0","","0","8","0","2","2"
"2013","110003100381","KIPP DC AIM PCS ACADEMY PCS","District of Columbia","KIPP ACADEMY PCS","Middle","Regular school","Yes","301","34","335","338","","335","94","47","62","0","12","0","","0","16","0","0","0"
"2013","110003100419","KIPP DC PROMISE PCS","District of Columbia","KIPP ACADEMY PCS","Primary","Regular school","Yes","362","44","406","409","","409","46","17","23","0","0","0","","0","0","0","15","6"
"2013","110003100421","KIPP DC COLLEGE PREP PCS","District of Columbia","KIPP ACADEMY PCS","High","Regular school","Yes","361","60","421","424","","425","4","44","55","0","9","0","","0","7","0","0","0"
"2013","110003100427","KIPP DC DISCOVER PCS","District of Columbia","KIPP ACADEMY PCS","Primary","Regular school","Yes","273","30","303","306","","307","4","7","5","0","0","0","","0","0","0","2","0"
"2013","110003100432","KIPP DC GROW ACADEMY PCS","District of Columbia","KIPP ACADEMY PCS","Primary","Regular school","Yes","262","39","301","304","","305","7","2","2","0","0","0","","0","0","0","2","0"
"2013","110003100452","KIPP DC HEIGHTS ACADEMY PCS","District of Columbia","KIPP ACADEMY PCS","Primary","Regular school","Yes","281","30","311","314","","313","26","14","9","0","0","0","","0","9","0","4","0"
"2013","110003100463","KIPP DC LEAD ACADEMY","District of Columbia","KIPP ACADEMY PCS","Primary","Regular school","Yes","183","29","212","215","","216","4","4","7","0","0","0","","0","0","0","0","0"
"2013","110003100468","KIPP DC CONNECT ACADEMY","District of Columbia","KIPP ACADEMY PCS","Primary","Regular school","Yes","175","25","200","203","","202","","","","","","","","","","","",""
"2013","110003100469","KIPP DC SPRING ACADEMY","District of Columbia","KIPP ACADEMY PCS","Primary","Regular school","Yes","90","8","98","101","","101","2","5","4","0","0","0","","0","2","0","2","10"
"2013","110003200247","LATIN AMERICA MONTESSORI BILINGUAL LAMB PCS","District of Columbia","LATIN AMERICA YOUTH BILINGUAL MONTESSORI LAMB","Primary","Regular school","Yes","295","22","317","320","","326","0","0","0","0","0","0","","0","0","0","0","0"
"2013","110003400249","THURGOOD MARSHALL ACADEMY PCS","District of Columbia","THURGOOD MARSHALL ACADEMY PCS","High","Regular school","Yes","383","13","396","399","","402","0","48","15","4","0","0","","0","0","0","0","0"
"2013","110003500253","CAPITAL CITY LOWER PCS","District of Columbia","CAPITAL CITY PCS","Primary","Regular school","Yes","279","39","318","321","","320","21","14","6","0","0","0","","0","0","0","0","0"
"2013","110003500464","CAPITAL CITY MIDDLE SCHOOL PCS","District of Columbia","CAPITAL CITY PCS","Middle","Regular school","Yes","278","45","323","326","","328","47","22","13","0","0","0","","0","0","0","0","0"
"2013","110003500475","CAPITAL CITY HS PCS","District of Columbia","CAPITAL CITY PCS","High","Regular school","Yes","282","52","334","337","","343","77","44","22","6","0","0","","0","0","0","0","0"
"2013","110003900257","PAUL PCS MIDDLE SCHOOL","District of Columbia","PAUL JHS PCS","Middle","Regular school","Yes","412","1","413","416","","418","194","63","49","0","4","0","","0","0","0","0","0"
"2013","110003900477","PAUL PCS INTERNATIONAL HS","District of Columbia","PAUL JHS PCS","Other","Regular school","Yes","250","0","250","253","","255","109","0","111","0","4","0","","0","0","0","0","0"
"2013","110004000258","TREE OF LIFE COMMUNITY PCS","District of Columbia","TREE OF LIFE PCS","Primary","Regular school","Yes","308","0","308","311","","","","","","","","","","","","","",""
"2013","110004200273","D C  BILINGUAL PCS","District of Columbia","DC BILINGUAL PCS","Primary","Regular school","Yes","301","81","382","385","","385","0","6","8","0","0","0","","0","2","0","0","0"
"2013","110004300274","E L HAYNES PCS GEORGIA AVE","District of Columbia","EL HAYNES PCS","Middle","Regular school","Yes","325","25","350","353","","349","18","24","17","0","0","0","","0","0","0","4","0"
"2013","110004300433","E L HAYNES PCS KANSAS AVE HIGH SCHOOL","District of Columbia","EL HAYNES PCS","Other","Regular school","Yes","305","26","331","334","","342","8","44","23","4","4","0","","2","0","0","0","0"
"2013","110004300472","E.L. HAYNES PCS KANSAS AVE ELEMENTARY SCHOOL","District of Columbia","EL HAYNES PCS","Primary","Regular school","Yes","349","31","380","383","","384","6","8","6","0","0","0","","0","2","0","8","0"
"2013","110004400275","MARY MCLEOD BETHUNE DAY ACADEMY PCS SLOWE CAMPUS","District of Columbia","MARY MCLEOD BETHUNE  PCS","Primary","Regular school","Yes","370","0","370","373","","372","20","23","74","0","0","0","","0","0","0","0","0"
"2013","110004500279","TWO RIVERS PCS ES","District of Columbia","TWO RIVERS PCS","Primary","Regular school","Yes","487","26","513","516","","520","31","20","14","2","0","0","","0","0","0","0","0"
"2013","110004800277","D C  PREP EDGEWOOD MIDDLE CAMPUS PCS","District of Columbia","DC PREPARATORY ACADEMY PCS","Middle","Regular school","Yes","233","52","285","288","","286","0","48","64","2","0","0","","0","0","0","2","0"
"2013","110004800387","D C  PREP BENNING ELEMENTARY PCS","District of Columbia","DC PREPARATORY ACADEMY PCS","Primary","Regular school","Yes","426","0","426","429","","431","0","40","41","0","0","0","","0","0","0","4","0"
"2013","110004800388","D C  PREP EDGEWOOD ELEMENTARY PCS","District of Columbia","DC PREPARATORY ACADEMY PCS","Primary","Regular school","Yes","375","48","423","426","","427","0","26","28","0","0","0","","0","0","0","4","0"
"2013","110004800474","D C PREPARATORY BENNING MIDDLE CAMPUS","District of Columbia","DC PREPARATORY ACADEMY PCS","Middle","Regular school","Yes","64","10","74","77","","77","0","10","21","0","0","0","","0","0","0","0","0"
"2013","110004900278","EAGLE ACADEMY PCS EAGLE CENTER AT MCGOGNEY","District of Columbia","EAGLE ACADEMY PCS","Primary","Regular school","Yes","704","42","746","749","","749","0","11","2","0","0","0","","0","0","0","0","0"
"2013","110004900434","EAGLE ACADEMY PCS NEW JERSEY AVENUE CAMPUS","District of Columbia","EAGLE ACADEMY PCS","Primary","Regular school","Yes","131","9","140","143","","145","0","4","2","0","0","0","","0","0","0","0","0"
"2013","110005100301","HOPE COMMUNITY PCS LAMOND CAMPUS","District of Columbia","HOPE COMMUNITY ACADEMY PCS","Primary","Regular school","Yes","321","56","377","380","","397","0","4","0","0","0","0","","0","0","0","0","0"
"2013","110005100386","HOPE COMMUNITY PCS TOLSON CAMPUS","District of Columbia","HOPE COMMUNITY ACADEMY PCS","Primary","Regular school","Yes","444","4","448","451","","453","0","7","0","0","0","0","","0","0","0","0","0"
"2013","110005300428","WILLIAM E DOAR PCS NW SOLDIERS HOME","District of Columbia","WILLIAM E DOAR JR PCS","Not applicable","Regular school","Yes","Not applicable","Not applicable","Not applicable","Not applicable","","","","","","","","","","","","","",""
"2013","110005300455","WILLIAM E. DOAR JR PCS","District of Columbia","WILLIAM E DOAR JR PCS","Primary","Regular school","Yes","412","20","432","435","","","","","","","","","","","","","",""
"2013","110005400304","APPLETREE EARLY LEARNING CENTER PCS COLUMBIA HEIGH","District of Columbia","APPLETREE EARLY LEARNING CENTER PCS","Primary","Regular school","Yes","146","12","158","161","","170","","","","","","","","","","","",""
"2013","110005400413","APPLETREE EARLY LEARNING CENTER PCS SOUTHWEST AMID","District of Columbia","APPLETREE EARLY LEARNING CENTER PCS","Primary","Regular school","Yes","76","0","76","79","","76","","","","","","","","","","","",""
"2013","110005400415","APPLETREE EARLY LEARNING CENTER PCS  AMIDON","District of Columbia","APPLETREE EARLY LEARNING CENTER PCS","Not applicable","Regular school","Yes","Not applicable","Not applicable","Not applicable","Not applicable","","","","","","","","","","","","","",""
"2013","110005400435","APPLETREE EARLY LEARNING CENTER PCS OKLAHOMA","District of Columbia","APPLETREE EARLY LEARNING CENTER PCS","Primary","Regular school","Yes","153","16","169","172","","170","","","","","","","","","","","",""
"2013","110005400447","APPLETREE EARLY LEARNING PCS SOUTHEAST","District of Columbia","APPLETREE EARLY LEARNING CENTER PCS","Primary","Regular school","Yes","169","0","169","172","","234","","","","","","","","","","","",""
"2013","110005400448","APPLETREE EARLY LEARNING CENTER PCS LINCOLN PARK","District of Columbia","APPLETREE EARLY LEARNING CENTER PCS","Primary","Regular school","Yes","58","2","60","63","","66","","","","","","","","","","","",""
"2013","110005400451","APPLETREE EARLY LEARNING CENTER PCS PARKLAND","District of Columbia","APPLETREE EARLY LEARNING CENTER PCS","Not applicable","Regular school","Yes","Not applicable","Not applicable","Not applicable","Not applicable","","","","","","","","","","","","","",""
"2013","110005500305","BRIDGES PCS","District of Columbia","BRIDGES PCS","Primary","Regular school","Yes","200","8","208","211","","212","0","2","0","0","0","0","","0","0","0","0","0"
"2013","110005700307","EARLY CHILDHOOD ACADEMY PCS WALTER WASHINGTON","District of Columbia","EARLY CHILDHOOD ACADEMY PCS","Not applicable","Regular school","Yes","Not applicable","Not applicable","Not applicable","Not applicable","","","","","","","","","","","","","",""
"2013","110005700431","EARLY CHILDHOOD ACADEMY PCS","District of Columbia","EARLY CHILDHOOD ACADEMY PCS","Primary","Regular school","Yes","260","0","260","263","","262","6","9","2","0","0","0","","0","0","0","0","0"
"2013","110005800308","HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND SCIENC","District of Columbia","HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND SCIENCE","Middle","Regular school","Yes","287","28","315","318","","","","","","","","","","","","","",""
"2013","110005900309","YOUTHBUILD PCS","District of Columbia","YOUTH BUILD PCS","Other","Regular school","Yes","113","0","113","116","","116","0","0","0","0","0","0","","0","0","0","0","0"
"2013","110006000310","POTOMAC LIGHTHOUSE PCS","District of Columbia","POTOMAC LIGHTHOUSE PCS","Primary","Regular school","Yes","420","0","420","423","","425","7","51","33","0","0","0","","0","0","0","0","0"
"2013","110006400367","ST  COLETTA SPECIAL EDUCATION PCS","District of Columbia","ST COLETTA SPECIAL EDUCATION PCS","Other","Special education school","Yes","180","0","180","183","","253","5","2","4","0","2","0","","0","0","0","10","0"
"2013","110006600318","SEPTIMA CLARK PCS","District of Columbia","SEPTIMA CLARK PCS","Not applicable","Regular school","Yes","Not applicable","Not applicable","Not applicable","Not applicable","","","","","","","","","","","","","",""
"2013","110007200405","ACHIEVEMENT PREPARATORY ACADEMY PCS","District of Columbia","ACHIEVEMENT PREP ACADEMY PCS","Middle","Regular school","Yes","379","0","379","382","","355","130","46","25","4","0","0","","0","0","0","0","0"
"2013","110007200473","ACHIEVEMENT PREPARATORY PCS-ELEMENTARY","District of Columbia","ACHIEVEMENT PREP ACADEMY PCS","Primary","Regular school","Yes","230","0","230","233","","222","0","13","7","0","0","0","","0","0","0","0","0"
"2013","110007300393","CENTER CITY CAPITOL HILL CAMPUS PCS","District of Columbia","CENTER CITY PCS","Primary","Regular school","Yes","214","20","234","237","","237","0","32","21","0","0","0","","0","0","0","0","0"
"2013","110007300395","CENTER CITY PETWORTH CAMPUS PCS","District of Columbia","CENTER CITY PCS","Primary","Regular school","Yes","205","29","234","237","","236","2","18","8","0","2","0","","0","0","0","0","0"
"2013","110007300400","CENTER CITY BRIGHTWOOD CAMPUS PCS","District of Columbia","CENTER CITY PCS","Primary","Regular school","Yes","207","41","248","251","","253","6","14","9","0","0","0","","0","0","0","0","0"
"2013","110007300403","CENTER CITY TRINIDAD CAMPUS PCS","District of Columbia","CENTER CITY PCS","Primary","Regular school","Yes","212","11","223","226","","227","50","29","22","0","2","0","","0","0","0","0","0"
"2013","110007300404","CENTER CITY SHAW CAMPUS PCS","District of Columbia","CENTER CITY PCS","Primary","Regular school","Yes","196","40","236","239","","247","33","28","24","0","2","0","","0","0","0","0","0"
"2013","110007300412","CENTER CITY CONGRESS HEIGHTS CAMPUS PCS","District of Columbia","CENTER CITY PCS","Primary","Regular school","Yes","219","5","224","227","","228","2","8","18","0","0","0","","0","0","0","0","0"
"2013","110007400409","IMAGINE SOUTHEAST PC","District of Columbia","IMAGINE SOUTHEAST PCS","Primary","Regular school","Yes","465","0","465","468","","","","","","","","","","","","","",""
"2013","110007600408","EXCEL ACADEMY PCS","District of Columbia","EXCEL ACADEMY PCS","Primary","Regular school","Yes","596","18","614","617","","619","25","34","25","2","2","0","","0","0","0","0","0"
